,location_id,travel_time,speed,location_name,camera_id,speed_data_filename,timestamp,hour,is_daytime,weather_data_filename,weather_description
68,426,245,27.96,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447282067_speed_data.txt,1447282067,17,False,1447282067_weather_data.json,Clouds
69,427,785,11.18,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447282067_speed_data.txt,1447282067,17,False,1447282067_weather_data.json,Clouds
70,171,1595,6.84,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447283868_speed_data.txt,1447283868,18,False,1447283868_weather_data.json,Clouds
71,422,298,29.83,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447283868_speed_data.txt,1447283868,18,False,1447283868_weather_data.json,Clouds
72,426,216,31.69,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447283868_speed_data.txt,1447283868,18,False,1447283868_weather_data.json,Clouds
73,426,216,31.69,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447283868_speed_data.txt,1447283868,18,False,1447283868_weather_data.json,Clouds
74,427,1410,6.21,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447283868_speed_data.txt,1447283868,18,False,1447283868_weather_data.json,Clouds
75,171,1573,6.84,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447285671_speed_data.txt,1447285671,18,False,1447285671_weather_data.json,Clouds
76,422,297,29.83,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447285671_speed_data.txt,1447285671,18,False,1447285671_weather_data.json,Clouds
77,426,208,32.93,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447285671_speed_data.txt,1447285671,18,False,1447285671_weather_data.json,Clouds
78,426,208,32.93,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447285671_speed_data.txt,1447285671,18,False,1447285671_weather_data.json,Clouds
79,427,603,14.29,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447285671_speed_data.txt,1447285671,18,False,1447285671_weather_data.json,Clouds
80,171,380,31.69,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447287472_speed_data.txt,1447287472,19,False,1447287472_weather_data.json,Clouds
81,422,266,32.93,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447287472_speed_data.txt,1447287472,19,False,1447287472_weather_data.json,Clouds
82,426,203,34.18,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447287472_speed_data.txt,1447287472,19,False,1447287472_weather_data.json,Clouds
83,426,203,34.18,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447287472_speed_data.txt,1447287472,19,False,1447287472_weather_data.json,Clouds
84,427,244,36.04,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447287472_speed_data.txt,1447287472,19,False,1447287472_weather_data.json,Clouds
85,171,309,39.15,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447289272_speed_data.txt,1447289272,19,False,1447289272_weather_data.json,Clouds
86,422,258,34.18,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447289272_speed_data.txt,1447289272,19,False,1447289272_weather_data.json,Clouds
87,426,150,45.98,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447289272_speed_data.txt,1447289272,19,False,1447289272_weather_data.json,Clouds
88,426,150,45.98,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447289272_speed_data.txt,1447289272,19,False,1447289272_weather_data.json,Clouds
89,427,214,42.25,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447289272_speed_data.txt,1447289272,19,False,1447289272_weather_data.json,Clouds
90,171,273,44.12,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447291072_speed_data.txt,1447291072,20,False,1447291072_weather_data.json,Clouds
91,422,203,44.12,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447291072_speed_data.txt,1447291072,20,False,1447291072_weather_data.json,Clouds
92,426,144,47.85,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447291072_speed_data.txt,1447291072,20,False,1447291072_weather_data.json,Clouds
93,426,144,47.85,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447291072_speed_data.txt,1447291072,20,False,1447291072_weather_data.json,Clouds
94,427,212,42.25,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447291072_speed_data.txt,1447291072,20,False,1447291072_weather_data.json,Clouds
95,171,289,42.25,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447292873_speed_data.txt,1447292873,20,False,1447292873_weather_data.json,Clouds
96,422,200,44.74,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447292873_speed_data.txt,1447292873,20,False,1447292873_weather_data.json,Clouds
97,426,129,52.82,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447292873_speed_data.txt,1447292873,20,False,1447292873_weather_data.json,Clouds
98,426,129,52.82,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447292873_speed_data.txt,1447292873,20,False,1447292873_weather_data.json,Clouds
99,427,198,44.74,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447292873_speed_data.txt,1447292873,20,False,1447292873_weather_data.json,Clouds
100,171,839,14.29,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447294674_speed_data.txt,1447294674,21,False,1447294674_weather_data.json,Clouds
101,422,216,41.01,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447294674_speed_data.txt,1447294674,21,False,1447294674_weather_data.json,Clouds
102,426,157,44.12,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447294674_speed_data.txt,1447294674,21,False,1447294674_weather_data.json,Clouds
103,426,157,44.12,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447294674_speed_data.txt,1447294674,21,False,1447294674_weather_data.json,Clouds
104,427,193,45.98,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447294674_speed_data.txt,1447294674,21,False,1447294674_weather_data.json,Clouds
105,171,271,44.74,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447296474_speed_data.txt,1447296474,21,False,1447296474_weather_data.json,Clouds
106,422,194,45.98,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447296474_speed_data.txt,1447296474,21,False,1447296474_weather_data.json,Clouds
107,426,129,52.82,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447296474_speed_data.txt,1447296474,21,False,1447296474_weather_data.json,Clouds
108,426,129,52.82,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447296474_speed_data.txt,1447296474,21,False,1447296474_weather_data.json,Clouds
109,427,204,44.12,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447296474_speed_data.txt,1447296474,21,False,1447296474_weather_data.json,Clouds
110,171,256,47.22,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447298278_speed_data.txt,1447298278,22,False,1447298278_weather_data.json,Clouds
111,422,188,47.22,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447298278_speed_data.txt,1447298278,22,False,1447298278_weather_data.json,Clouds
112,426,136,50.95,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447298278_speed_data.txt,1447298278,22,False,1447298278_weather_data.json,Clouds
113,426,136,50.95,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447298278_speed_data.txt,1447298278,22,False,1447298278_weather_data.json,Clouds
114,427,203,44.12,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447298278_speed_data.txt,1447298278,22,False,1447298278_weather_data.json,Clouds
115,171,254,47.85,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447300078_speed_data.txt,1447300078,22,False,1447300078_weather_data.json,Clouds
116,422,193,45.98,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447300078_speed_data.txt,1447300078,22,False,1447300078_weather_data.json,Clouds
117,426,132,52.2,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447300078_speed_data.txt,1447300078,22,False,1447300078_weather_data.json,Clouds
118,426,132,52.2,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447300078_speed_data.txt,1447300078,22,False,1447300078_weather_data.json,Clouds
119,427,191,47.22,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447300078_speed_data.txt,1447300078,22,False,1447300078_weather_data.json,Clouds
120,171,245,49.71,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447301879_speed_data.txt,1447301879,23,False,1447301879_weather_data.json,Thunderstorm
121,422,190,47.22,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447301879_speed_data.txt,1447301879,23,False,1447301879_weather_data.json,Thunderstorm
122,426,127,54.06,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447301879_speed_data.txt,1447301879,23,False,1447301879_weather_data.json,Thunderstorm
123,426,127,54.06,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447301879_speed_data.txt,1447301879,23,False,1447301879_weather_data.json,Thunderstorm
124,427,191,47.22,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447301879_speed_data.txt,1447301879,23,False,1447301879_weather_data.json,Thunderstorm
125,171,1564,6.84,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447303679_speed_data.txt,1447303679,23,False,1447303679_weather_data.json,Thunderstorm
126,422,185,47.85,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447303679_speed_data.txt,1447303679,23,False,1447303679_weather_data.json,Thunderstorm
127,426,119,57.79,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447303679_speed_data.txt,1447303679,23,False,1447303679_weather_data.json,Thunderstorm
128,426,119,57.79,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447303679_speed_data.txt,1447303679,23,False,1447303679_weather_data.json,Thunderstorm
129,427,188,47.22,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447303679_speed_data.txt,1447303679,23,False,1447303679_weather_data.json,Thunderstorm
130,171,223,55.3,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447305480_speed_data.txt,1447305480,00,False,1447305480_weather_data.json,Clouds
131,422,175,50.95,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447305480_speed_data.txt,1447305480,00,False,1447305480_weather_data.json,Clouds
132,426,126,55.3,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447305480_speed_data.txt,1447305480,00,False,1447305480_weather_data.json,Clouds
133,426,126,55.3,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447305480_speed_data.txt,1447305480,00,False,1447305480_weather_data.json,Clouds
134,427,182,49.09,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447305480_speed_data.txt,1447305480,00,False,1447305480_weather_data.json,Clouds
135,171,228,52.82,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447307280_speed_data.txt,1447307280,00,False,1447307280_weather_data.json,Clouds
136,422,181,49.09,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447307280_speed_data.txt,1447307280,00,False,1447307280_weather_data.json,Clouds
137,426,111,62.14,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447307280_speed_data.txt,1447307280,00,False,1447307280_weather_data.json,Clouds
138,426,111,62.14,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447307280_speed_data.txt,1447307280,00,False,1447307280_weather_data.json,Clouds
139,427,180,49.71,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447307280_speed_data.txt,1447307280,00,False,1447307280_weather_data.json,Clouds
